nanosecs,vx,vy,vz,timestamp,time
1697720459762836269,"('vx', 0.182547)","('vy', 0.303623)","('vz', -0.0427026)",1697720459731928,594.325
1697720459966201611,"('vx', 0.192424)","('vy', 0.282396)","('vz', -0.0507825)",1697720459932253,594.525
1697720460161257798,"('vx', 0.192802)","('vy', 0.248008)","('vz', -0.0557684)",1697720460129613,594.722
1697720460365377276,"('vx', 0.174726)","('vy', 0.206965)","('vz', -0.0654441)",1697720460332939,594.925
1697720460547501050,"('vx', 0.166127)","('vy', 0.197824)","('vz', -0.0728172)",1697720460517425,595.109
1697720460749573956,"('vx', 0.165456)","('vy', 0.178962)","('vz', -0.0799697)",1697720460718582,595.31
1697720460948034322,"('vx', 0.161475)","('vy', 0.150837)","('vz', -0.0834014)",1697720460917012,595.508
1697720461160028348,"('vx', 0.168742)","('vy', 0.128292)","('vz', -0.0812453)",1697720461129542,595.721
1697720461329004338,"('vx', 0.19779)","('vy', 0.131242)","('vz', -0.0782805)",1697720461297658,595.889
1697720461529812549,"('vx', 0.229211)","('vy', 0.120951)","('vz', -0.0731536)",1697720461499240,596.091
1697720461722646246,"('vx', 0.270167)","('vy', 0.13324)","('vz', -0.0734075)",1697720461692659,596.284
1697720461936205656,"('vx', 0.303634)","('vy', 0.137222)","('vz', -0.0678285)",1697720461905273,596.497
1697720462102870107,"('vx', 0.312717)","('vy', 0.158647)","('vz', -0.0604509)",1697720462071246,596.663
1697720462302736819,"('vx', 0.341091)","('vy', 0.172324)","('vz', -0.0502868)",1697720462272913,596.865
1697720462506365385,"('vx', 0.334302)","('vy', 0.163876)","('vz', -0.0426808)",1697720462475630,597.068
1697720462879855440,"('vx', 0.309905)","('vy', 0.210772)","('vz', -0.0284475)",1697720462849076,597.441
1697720463081192761,"('vx', 0.295521)","('vy', 0.210508)","('vz', -0.0260287)",1697720463050957,597.643
1697720463287398224,"('vx', 0.273691)","('vy', 0.202191)","('vz', -0.0267727)",1697720463256553,597.849
1697720463464686219,"('vx', 0.232772)","('vy', 0.18669)","('vz', -0.0364294)",1697720463433767,598.026
1697720463664888149,"('vx', 0.237786)","('vy', 0.193953)","('vz', -0.0380943)",1697720463634670,598.227
1697720463841988944,"('vx', 0.237257)","('vy', 0.204022)","('vz', -0.0413585)",1697720463810995,598.403
1697720464055058003,"('vx', 0.239046)","('vy', 0.201548)","('vz', -0.0426808)",1697720464024757,598.617
1697720464240272088,"('vx', 0.234867)","('vy', 0.196478)","('vz', -0.0460536)",1697720464209535,598.802
1697720464446545904,"('vx', 0.223984)","('vy', 0.204332)","('vz', -0.0487729)",1697720464415106,599.008
1697720464644409250,"('vx', 0.21924)","('vy', 0.198536)","('vz', -0.0530437)",1697720464613560,599.206
1697720464810054613,"('vx', 0.209208)","('vy', 0.191618)","('vz', -0.0570131)",1697720464779747,599.372
1697720465020484925,"('vx', 0.222164)","('vy', 0.195225)","('vz', -0.0561869)",1697720464988708,599.581
1697720465207047411,"('vx', 0.222845)","('vy', 0.205108)","('vz', -0.0546611)",1697720465176242,599.769
1697720465408280398,"('vx', 0.218969)","('vy', 0.196243)","('vz', -0.0552987)",1697720465376963,599.97
1697720465602208411,"('vx', 0.215528)","('vy', 0.200209)","('vz', -0.0538565)",1697720465571618,600.165
1697720465796900965,"('vx', 0.211199)","('vy', 0.203717)","('vz', -0.0577831)",1697720465766802,600.36
1697720465996584444,"('vx', 0.215415)","('vy', 0.200352)","('vz', -0.0537384)",1697720465966126,600.559
1697720466185589587,"('vx', 0.222346)","('vy', 0.197471)","('vz', -0.0535095)",1697720466155305,600.748
1697720466401401598,"('vx', 0.219924)","('vy', 0.201472)","('vz', -0.04792)",1697720466370436,600.963
1697720466580552871,"('vx', 0.231525)","('vy', 0.213308)","('vz', -0.0464183)",1697720466550694,601.143
1697720466783036428,"('vx', 0.2455)","('vy', 0.223052)","('vz', -0.046657)",1697720466752578,601.345
1697720466959825949,"('vx', 0.24085)","('vy', 0.238381)","('vz', -0.0452644)",1697720466929465,601.522
1697720467158679867,"('vx', 0.242399)","('vy', 0.227)","('vz', -0.047423)",1697720467128378,601.721
1697720467349070855,"('vx', 0.230561)","('vy', 0.230112)","('vz', -0.0493568)",1697720467319383,601.912
1697720467545615433,"('vx', 0.251696)","('vy', 0.248042)","('vz', -0.0472274)",1697720467514378,602.107
1697720467741698741,"('vx', 0.240019)","('vy', 0.241461)","('vz', -0.0459513)",1697720467711130,602.304
1697720467942232595,"('vx', 0.232815)","('vy', 0.238706)","('vz', -0.0483713)",1697720467912150,602.505
1697720468136765741,"('vx', 0.225293)","('vy', 0.249066)","('vz', -0.048723)",1697720468106494,602.699
1697720468311351337,"('vx', 0.221237)","('vy', 0.232684)","('vz', -0.0537986)",1697720468280973,602.873
1697720468521593699,"('vx', 0.219948)","('vy', 0.244719)","('vz', -0.0522301)",1697720468491745,603.084
1697720468714226479,"('vx', 0.226204)","('vy', 0.256149)","('vz', -0.0507697)",1697720468683882,603.276
1697720468884229919,"('vx', 0.223443)","('vy', 0.255332)","('vz', -0.0568803)",1697720468853449,603.446
1697720469084626656,"('vx', 0.224657)","('vy', 0.269092)","('vz', -0.0573258)",1697720469054204,603.647
1697720469264940460,"('vx', 0.225801)","('vy', 0.268828)","('vz', -0.0550886)",1697720469234468,603.827
1697720469461739145,"('vx', 0.224652)","('vy', 0.278757)","('vz', -0.0564075)",1697720469431185,604.024
1697720469667290521,"('vx', 0.222398)","('vy', 0.272461)","('vz', -0.0570993)",1697720469636907,604.23
1697720469866328627,"('vx', 0.228679)","('vy', 0.261001)","('vz', -0.0550305)",1697720469835019,604.428
1697720470039569899,"('vx', 0.222167)","('vy', 0.26922)","('vz', -0.061466)",1697720470009549,604.603
1697720470242662376,"('vx', 0.227777)","('vy', 0.274371)","('vz', -0.0633498)",1697720470212377,604.806
1697720470420662129,"('vx', 0.218906)","('vy', 0.269422)","('vz', -0.0661216)",1697720470389939,604.984
1697720470612210671,"('vx', 0.212438)","('vy', 0.264557)","('vz', -0.0615853)",1697720470581612,605.176
1697720470810758065,"('vx', 0.19287)","('vy', 0.247386)","('vz', -0.0679519)",1697720470779661,605.374
1697720471002487604,"('vx', 0.179871)","('vy', 0.241085)","('vz', -0.0726711)",1697720470972199,605.567
1697720471202961519,"('vx', 0.171447)","('vy', 0.231245)","('vz', -0.0692317)",1697720471171905,605.767
1697720471401841242,"('vx', 0.180034)","('vy', 0.238681)","('vz', -0.0659665)",1697720471371243,605.966
1697720471582716552,"('vx', 0.171496)","('vy', 0.22866)","('vz', -0.0631917)",1697720471552288,606.147
1697720471786667571,"('vx', 0.182286)","('vy', 0.237889)","('vz', -0.0630634)",1697720471754777,606.349
1697720471981122671,"('vx', 0.181026)","('vy', 0.240906)","('vz', -0.0624226)",1697720471950263,606.544
1697720472182141927,"('vx', 0.203704)","('vy', 0.248357)","('vz', -0.0567392)",1697720472151935,606.746
1697720472388046208,"('vx', 0.202654)","('vy', 0.253013)","('vz', -0.0586322)",1697720472358047,606.952
1697720472580923189,"('vx', 0.213726)","('vy', 0.261781)","('vz', -0.061144)",1697720472550290,607.144
1697720472941733251,"('vx', 0.207003)","('vy', 0.261497)","('vz', -0.0544635)",1697720472910839,607.505
1697720473120696236,"('vx', 0.217514)","('vy', 0.257389)","('vz', -0.0544516)",1697720473089741,607.684
1697720473309967874,"('vx', 0.21525)","('vy', 0.263512)","('vz', -0.0513725)",1697720473279513,607.874
1697720473531227065,"('vx', 0.214095)","('vy', 0.265008)","('vz', -0.0481457)",1697720473501399,608.096
1697720473704984742,"('vx', 0.218466)","('vy', 0.262988)","('vz', -0.0455267)",1697720473674986,608.27
1697720473905229405,"('vx', 0.221827)","('vy', 0.2648)","('vz', -0.0413789)",1697720473875083,608.47
1697720474106111306,"('vx', 0.217706)","('vy', 0.264952)","('vz', -0.0475404)",1697720474075658,608.671
1697720474285470326,"('vx', 0.218525)","('vy', 0.260589)","('vz', -0.0548303)",1697720474254113,608.849
1697720474487212185,"('vx', 0.210929)","('vy', 0.266585)","('vz', -0.051789)",1697720474456069,609.051
1697720474663713848,"('vx', 0.204275)","('vy', 0.250046)","('vz', -0.0477349)",1697720474633329,609.228
1697720474862353559,"('vx', 0.170573)","('vy', 0.222535)","('vz', -0.0623478)",1697720474832907,609.428
1697720475065009703,"('vx', 0.146232)","('vy', 0.213028)","('vz', -0.0710981)",1697720475034350,609.629
1697720475259472359,"('vx', 0.093004)","('vy', 0.185055)","('vz', -0.069679)",1697720475228943,609.824
1697720475431057535,"('vx', 0.0819559)","('vy', 0.169583)","('vz', -0.0626108)",1697720475399285,609.994
1697720475654395508,"('vx', 0.121637)","('vy', 0.162147)","('vz', -0.0640146)",1697720475620349,610.215
1697720475832851747,"('vx', 0.183043)","('vy', 0.154017)","('vz', -0.0565111)",1697720475800318,610.395
1697720476040939570,"('vx', 0.216653)","('vy', 0.137952)","('vz', -0.0643232)",1697720476010158,610.605
1697720476209638517,"('vx', 0.239197)","('vy', 0.13326)","('vz', -0.0704814)",1697720476178973,610.774
1697720476417549046,"('vx', 0.221028)","('vy', 0.117022)","('vz', -0.0709341)",1697720476387119,610.982
1697720476607652464,"('vx', 0.252972)","('vy', 0.164813)","('vz', -0.058861)",1697720476576460,611.171
1697720476803528595,"('vx', 0.26861)","('vy', 0.205898)","('vz', -0.0411889)",1697720476772220,611.367
1697720476995965084,"('vx', 0.271219)","('vy', 0.218467)","('vz', -0.0274251)",1697720476965656,611.56
1697720477191522775,"('vx', 0.276417)","('vy', 0.220703)","('vz', -0.0220782)",1697720477161799,611.756
1697720477387782770,"('vx', 0.256715)","('vy', 0.2132)","('vz', -0.0208026)",1697720477356515,611.951
1697720477587038119,"('vx', 0.249033)","('vy', 0.210357)","('vz', -0.0195755)",1697720477556266,612.151
1697720477783779050,"('vx', 0.225138)","('vy', 0.196091)","('vz', -0.0196893)",1697720477753507,612.348
1697720477959825957,"('vx', 0.235236)","('vy', 0.175141)","('vz', -0.0187487)",1697720477929349,612.524
1697720478178316631,"('vx', 0.241639)","('vy', 0.151922)","('vz', -0.0271247)",1697720478147138,612.742
1697720478349199498,"('vx', 0.241947)","('vy', 0.153733)","('vz', -0.0325573)",1697720478318199,612.913
1697720478548484421,"('vx', 0.241191)","('vy', 0.148312)","('vz', -0.0383244)",1697720478517457,613.112
1697720478747407184,"('vx', 0.245168)","('vy', 0.162042)","('vz', -0.0416476)",1697720478717050,613.312
1697720478947331744,"('vx', 0.262612)","('vy', 0.175207)","('vz', -0.0322669)",1697720478916834,613.512
1697720479149312744,"('vx', 0.258262)","('vy', 0.181451)","('vz', -0.0270502)",1697720479117600,613.713
1697720479352858593,"('vx', 0.263212)","('vy', 0.167848)","('vz', -0.0276942)",1697720479321049,613.916
1697720479552773376,"('vx', 0.262236)","('vy', 0.141173)","('vz', -0.0325397)",1697720479522002,614.117
1697720479723341820,"('vx', 0.229202)","('vy', 0.129423)","('vz', -0.0432162)",1697720479691776,614.287
1697720479925539729,"('vx', 0.194616)","('vy', 0.10118)","('vz', -0.0502142)",1697720479894702,614.49
1697720480119648069,"('vx', 0.165515)","('vy', 0.100267)","('vz', -0.0512872)",1697720480088680,614.684
1697720480311438345,"('vx', 0.142609)","('vy', 0.0869418)","('vz', -0.054862)",1697720480280732,614.876
1697720480519168585,"('vx', 0.115159)","('vy', 0.0710494)","('vz', -0.0541569)",1697720480488547,615.084
1697720480718165606,"('vx', 0.0995281)","('vy', 0.0576099)","('vz', -0.0687964)",1697720480687466,615.283
1697720480888764695,"('vx', 0.0879621)","('vy', 0.0567885)","('vz', -0.0703631)",1697720480857620,615.453
1697720481097445316,"('vx', 0.0811892)","('vy', 0.0508175)","('vz', -0.0646295)",1697720481068214,615.664
1697720481285605265,"('vx', 0.0711103)","('vy', 0.0528966)","('vz', -0.0572983)",1697720481253839,615.85
1697720481480369712,"('vx', 0.0704807)","('vy', 0.0484251)","('vz', -0.0466329)",1697720481449323,616.045
1697720481669070615,"('vx', 0.0987175)","('vy', 0.0382633)","('vz', -0.0394664)",1697720481639281,616.235
1697720481865961858,"('vx', 0.0924452)","('vy', 0.0389879)","('vz', -0.0341279)",1697720481835373,616.431
1697720482064508800,"('vx', 0.055488)","('vy', 0.011083)","('vz', -0.0100328)",1697720482033150,616.629
1697720482245532260,"('vx', 0.0790678)","('vy', 0.0478533)","('vz', -0.00865579)",1697720482214866,616.811
1697720482449047500,"('vx', 0.0698088)","('vy', 0.0479393)","('vz', -0.00315078)",1697720482418308,617.014
1697720482649760251,"('vx', 0.0644039)","('vy', 0.0435952)","('vz', 0.00145031)",1697720482616989,617.213
1697720483012890765,"('vx', 0.0743009)","('vy', 0.0496907)","('vz', 0.00310965)",1697720482982553,617.579
1697720483209024502,"('vx', 0.0633324)","('vy', 0.0448053)","('vz', 0.0106521)",1697720483178523,617.775
1697720483409510220,"('vx', 0.0220978)","('vy', -0.0023843)","('vz', 0.0135647)",1697720483378862,617.975
1697720483612061847,"('vx', -0.0484795)","('vy', -0.0710476)","('vz', 0.0293697)",1697720483581011,618.177
1697720483807070455,"('vx', -0.0595863)","('vy', -0.0801777)","('vz', 0.0287914)",1697720483773952,618.37
1697720483985256277,"('vx', -0.0456848)","('vy', -0.0635119)","('vz', 0.0216363)",1697720483954327,618.55
1697720484179213012,"('vx', -0.0973098)","('vy', -0.108527)","('vz', 0.0231921)",1697720484148411,618.744
1697720484371519980,"('vx', -0.122697)","('vy', -0.135362)","('vz', 0.0287184)",1697720484341212,618.937
1697720484592032784,"('vx', -0.112724)","('vy', -0.132766)","('vz', 0.0298512)",1697720484561233,619.157
1697720484792817737,"('vx', -0.13552)","('vy', -0.15099)","('vz', 0.0330034)",1697720484761785,619.358
1697720484962644736,"('vx', -0.153403)","('vy', -0.165848)","('vz', 0.0375931)",1697720484932270,619.528
1697720485159738934,"('vx', -0.169043)","('vy', -0.183202)","('vz', 0.0413308)",1697720485128634,619.724
1697720485361768644,"('vx', -0.17103)","('vy', -0.167604)","('vz', 0.0446704)",1697720485330880,619.926
1697720485556117633,"('vx', -0.184261)","('vy', -0.1835)","('vz', 0.0452552)",1697720485525593,620.121
1697720485727363531,"('vx', -0.182719)","('vy', -0.168172)","('vz', 0.044389)",1697720485697087,620.292
1697720485939161465,"('vx', -0.14909)","('vy', -0.135362)","('vz', 0.0407894)",1697720485909437,620.504
1697720486113038884,"('vx', -0.121357)","('vy', -0.100049)","('vz', 0.0356456)",1697720486082782,620.677
1697720486307446242,"('vx', -0.1135)","('vy', -0.0917651)","('vz', 0.0337179)",1697720486277310,620.872
1697720486507925775,"('vx', -0.131624)","('vy', -0.108115)","('vz', 0.0277766)",1697720486477623,621.072
1697720486704132268,"('vx', -0.134464)","('vy', -0.131522)","('vz', 0.0270107)",1697720486673592,621.268
1697720486896639399,"('vx', -0.13583)","('vy', -0.132303)","('vz', 0.0263455)",1697720486864800,621.459
1697720487085750056,"('vx', -0.156728)","('vy', -0.147142)","('vz', 0.0266862)",1697720487053876,621.648
1697720487291135877,"('vx', -0.17763)","('vy', -0.159285)","('vz', 0.024723)",1697720487260560,621.855
1697720487493221179,"('vx', -0.182047)","('vy', -0.166927)","('vz', 0.0223903)",1697720487462569,622.057
1697720487682381735,"('vx', -0.176113)","('vy', -0.159021)","('vz', 0.0211577)",1697720487651042,622.245
1697720487864832866,"('vx', -0.178698)","('vy', -0.158419)","('vz', 0.0171094)",1697720487834178,622.428
1697720488057850991,"('vx', -0.193135)","('vy', -0.168375)","('vz', 0.0150964)",1697720488026409,622.62
1697720488246830752,"('vx', -0.185847)","('vy', -0.160229)","('vz', 0.0146103)",1697720488216574,622.81
1697720488452204074,"('vx', -0.147288)","('vy', -0.119342)","('vz', 0.0129251)",1697720488420931,623.014
1697720488624639258,"('vx', -0.132988)","('vy', -0.0996804)","('vz', 0.0156977)",1697720488593840,623.187
1697720488816515804,"('vx', -0.11459)","('vy', -0.0872445)","('vz', 0.0129374)",1697720488785362,623.379
1697720489011815442,"('vx', -0.104825)","('vy', -0.0773083)","('vz', 0.0135316)",1697720488980437,623.574
1697720489209314228,"('vx', -0.0992419)","('vy', -0.0692362)","('vz', 0.0123462)",1697720489178162,623.772
1697720489403458476,"('vx', -0.0948901)","('vy', -0.0687887)","('vz', 0.0104744)",1697720489372257,623.966
1697720489602437403,"('vx', -0.0906504)","('vy', -0.0617151)","('vz', 0.00894389)",1697720489571249,624.165
1697720489802658773,"('vx', -0.0889799)","('vy', -0.0586596)","('vz', 0.00924459)",1697720489770961,624.365
1697720489982340761,"('vx', -0.0840842)","('vy', -0.0574266)","('vz', 0.00637706)",1697720489951364,624.545
1697720490177907075,"('vx', -0.0768434)","('vy', -0.0579797)","('vz', 0.00620439)",1697720490147368,624.741
1697720490365359192,"('vx', -0.0754511)","('vy', -0.0583414)","('vz', 0.00755088)",1697720490334092,624.928
1697720490546713298,"('vx', -0.0729218)","('vy', -0.0578537)","('vz', 0.0066685)",1697720490516269,625.11
1697720490743773812,"('vx', -0.0734131)","('vy', -0.0524252)","('vz', 0.00789967)",1697720490713493,625.307
1697720490944630282,"('vx', -0.068696)","('vy', -0.051449)","('vz', 0.0100084)",1697720490914615,625.508
1697720491126376559,"('vx', -0.0699146)","('vy', -0.0529412)","('vz', 0.00784612)",1697720491094738,625.688
1697720491324861290,"('vx', -0.0715455)","('vy', -0.0507418)","('vz', 0.00936248)",1697720491292601,625.886
1697720491504388164,"('vx', -0.0716181)","('vy', -0.0478799)","('vz', 0.00959044)",1697720491473869,626.067
1697720491703847508,"('vx', -0.0701769)","('vy', -0.0480758)","('vz', 0.0101308)",1697720491672928,626.266
1697720491902333980,"('vx', -0.0820728)","('vy', -0.0635123)","('vz', 0.0110847)",1697720491872071,626.465
1697720492085278213,"('vx', -0.0888492)","('vy', -0.0748136)","('vz', 0.013094)",1697720492054287,626.647
1697720492279290460,"('vx', -0.0967561)","('vy', -0.0835971)","('vz', 0.0142552)",1697720492248535,626.841
1697720492470239720,"('vx', -0.110195)","('vy', -0.0922001)","('vz', 0.0167745)",1697720492439412,627.032
1697720492668919318,"('vx', -0.163897)","('vy', -0.13678)","('vz', 0.0204805)",1697720492636514,627.229
1697720493047105532,"('vx', -0.217763)","('vy', -0.189584)","('vz', 0.0302458)",1697720493016158,627.609
1697720493279517693,"('vx', -0.202682)","('vy', -0.192348)","('vz', 0.0287497)",1697720493248196,627.841
1697720493450430517,"('vx', -0.170201)","('vy', -0.151825)","('vz', 0.0238879)",1697720493418824,628.012
1697720493659618128,"('vx', -0.131491)","('vy', -0.113748)","('vz', 0.0201584)",1697720493629757,628.223
1697720493854489156,"('vx', -0.12771)","('vy', -0.108499)","('vz', 0.0152301)",1697720493821834,628.415
1697720494061545881,"('vx', -0.146056)","('vy', -0.11628)","('vz', 0.0132193)",1697720494029810,628.623
